2024-02-08T18:26:21	{; read: [Function: read],; create: [AsyncFunction: create],; update: [AsyncFunction: update],; delete: [Function: delete],; query: [Function: query]; }
2024-02-08T18:26:38	API on port 8000
2024-02-08T18:26:38	Static on port 8001
2024-02-08T18:26:39	::1 GET //user
2024-02-08T18:26:39	[Function: read]
2024-02-08T18:26:39	::1 GET //user
2024-02-08T18:26:39	[Function: read]
2024-02-08T18:27:14	API on port 8000
2024-02-08T18:27:14	Static on port 8001
2024-02-08T18:27:15	user undefined
2024-02-08T18:27:15	::1 GET //user
2024-02-08T18:27:15	user undefined
2024-02-08T18:27:15	::1 GET //user
2024-02-08T18:27:23	API on port 8000
2024-02-08T18:27:23	Static on port 8001
2024-02-08T18:27:24	GET
2024-02-08T18:27:24	::1 GET //user
2024-02-08T18:27:24	GET
2024-02-08T18:27:24	::1 GET //user
2024-02-08T18:30:22	API on port 8000
2024-02-08T18:30:22	Static on port 8001
2024-02-08T18:31:07	API on port 8000
2024-02-08T18:31:07	Static on port 8001
2024-02-08T18:31:08	GET
2024-02-08T18:31:08	::1 GET //user
2024-02-08T18:31:42	API on port 8000
2024-02-08T18:31:42	Static on port 8001
2024-02-08T18:31:43	GET
2024-02-08T18:31:43	::1 GET //user
2024-02-08T18:31:52	API on port 8000
2024-02-08T18:31:52	Static on port 8001
2024-02-08T18:31:53	GET
2024-02-08T18:31:53	::1 GET //user
2024-02-08T18:32:04	API on port 8000
2024-02-08T18:32:04	Static on port 8001
2024-02-08T18:32:05	GET
2024-02-08T18:32:05	::1 GET //user
2024-02-08T18:32:19	API on port 8000
2024-02-08T18:32:19	Static on port 8001
2024-02-08T18:32:20	GET
2024-02-08T18:32:20	::1 GET //user
2024-02-08T18:32:50	API on port 8000
2024-02-08T18:32:50	Static on port 8001
2024-02-08T18:32:57	API on port 8000
2024-02-08T18:32:57	Static on port 8001
2024-02-08T18:32:58	GET
2024-02-08T18:32:58	::1 GET //user
2024-02-08T18:33:05	API on port 8000
2024-02-08T18:33:05	Static on port 8001
2024-02-08T18:33:06	GET
2024-02-08T18:33:06	::1 GET //user
2024-02-08T18:33:06	OPTIONS
2024-02-08T18:33:06	DELETE
2024-02-08T18:33:06	::1 DELETE //user/4
2024-02-08T18:33:06	OPTIONS
2024-02-08T18:33:06	POST
2024-02-08T18:33:06	::1 POST //user
2024-02-08T18:33:06	OPTIONS
2024-02-08T18:33:06	PUT
2024-02-08T18:33:06	::1 PUT //user/3
2024-02-08T18:33:06	GET
2024-02-08T18:33:06	::1 GET //user
2024-02-08T18:33:18	GET
2024-02-08T18:33:18	::1 GET //user
2024-02-08T18:33:18	OPTIONS
2024-02-08T18:33:18	DELETE
2024-02-08T18:33:18	::1 DELETE //user/3
2024-02-08T18:33:18	OPTIONS
2024-02-08T18:33:18	POST
2024-02-08T18:33:18	::1 POST //user
2024-02-08T18:35:44	API on port 8000
2024-02-08T18:35:44	Static on port 8001
2024-02-08T18:35:45	GET
2024-02-08T18:35:45	::1 GET //user
2024-02-08T18:35:45	OPTIONS
2024-02-08T18:35:45	DELETE
2024-02-08T18:35:45	::1 DELETE //user/5
2024-02-08T18:35:45	OPTIONS
2024-02-08T18:35:45	POST
2024-02-08T18:35:45	::1 POST //user
2024-02-08T18:35:45	OPTIONS
2024-02-08T18:35:45	PUT
2024-02-08T18:35:45	::1 PUT //user/3
2024-02-08T18:35:45	GET
2024-02-08T18:35:45	::1 GET //user
2024-02-08T18:38:08	API on port 8000
2024-02-08T18:38:08	Static on port 8001
2024-02-08T18:38:09	GET
2024-02-08T18:38:09	::1 GET //user
2024-02-08T18:38:24	API on port 8000
2024-02-08T18:38:24	Static on port 8001
2024-02-08T18:38:24	Connected: ::1
2024-02-08T18:38:24	::1 user.read()
2024-02-08T18:38:35	API on port 8000
2024-02-08T18:38:35	Static on port 8001
2024-02-08T18:38:36	Connected: ::1
2024-02-08T18:38:36	::1 user.read()
2024-02-08T18:38:36	::1 user.delete("4")
2024-02-08T18:38:36	::1 user.create({"login":"Petya","password":"password"})
2024-02-08T18:38:36	::1 user.update(3,{"login":"player1","password":"root"})
2024-02-08T18:38:36	::1 user.read()
2024-02-08T18:38:52	API on port 8000
2024-02-08T18:38:52	Static on port 8001
2024-02-08T18:38:55	GET
2024-02-08T18:38:55	::1 GET //user
